Price,Close,High,Low,Open,Volume
Ticker,BBCA,BBCA,BBCA,BBCA,BBCA
Date,,,,,
2021-04-26,55.198333740234375,55.24338900002187,54.855937139038836,54.855937139038836,105400
2021-04-27,55.24338150024414,55.41457977760023,55.02712796921721,55.090201199676464,111500
2021-04-28,56.1984977722168,56.34266566098275,55.333490439621094,55.333490439621094,100700
2021-04-29,56.13542556762695,56.585950657956595,55.928184438543354,56.45980418262168,1604100
2021-04-30,55.612815856933594,55.991255266652374,55.558751611016554,55.883130212051796,102900
2021-05-03,55.910160064697266,56.13542259794523,55.910160064697266,56.02729754441158,81800
2021-05-04,55.720943450927734,55.856102353263246,55.25239694332729,55.63984879697316,143500
2021-05-05,56.37870788574219,56.432772132410186,56.036307864645316,56.072350695757315,134600
2021-05-06,56.838233947753906,56.838233947753906,56.17145545533922,56.540885806786676,102900
2021-05-07,57.54106140136719,57.54106140136719,56.72110592697455,56.77516673452198,103900
2021-05-10,57.43293762207031,57.88345925629654,57.40590378046394,57.87445370448361,83500
2021-05-11,57.14459991455078,57.243715982831816,56.522876537015556,56.540897952815165,255100
2021-05-12,56.66704559326172,57.21668675615222,56.49584729548995,57.06350987455122,217800
2021-05-13,56.603981018066406,56.9373686751637,56.23455052311151,56.5769506082903,495800
2021-05-14,57.42392349243164,57.62215561790851,57.07251449707421,57.1986609633837,95400
2021-05-17,58.126747131347656,58.126747131347656,57.396895272066935,57.396895272066935,93900
2021-05-18,58.117740631103516,58.31597278433375,57.838417255806974,58.07268536919926,89600
2021-05-19,57.59512710571289,57.85643248852007,57.036476944413955,57.432941232047945,110000
2021-05-20,58.29793930053711,58.41508021436187,57.6942373773996,57.70324980333999,91800
2021-05-21,58.23486328125,58.58627225697522,57.991582788235014,58.46012579771317,75100
2021-05-24,58.74846649169922,58.77550377050374,58.252893038422116,58.46914314758909,92800
2021-05-25,58.397056579589844,58.712429623875565,58.21684930382679,58.64034396378357,108500
2021-05-26,58.60429763793945,58.68538884485559,58.252888659036515,58.33397986595265,173500
2021-05-27,58.919673919677734,59.12691849709707,58.78451501044492,58.901655939864945,62400
2021-05-28,59.13591766357422,59.289101410544916,59.099874833373285,59.10888725954025,116600
2021-06-01,59.595458984375,59.87478234329419,59.48733048682528,59.55941615185843,117700
2021-06-02,59.72160339355469,59.72160339355469,59.47832287557375,59.62248732618208,109000
2021-06-03,59.25305938720703,59.4693094968904,59.153943321421515,59.16295574771121,160700
2021-06-04,59.64051818847656,59.721609411151974,59.41525562619885,59.71259698380987,83200
2021-06-07,59.63149642944336,59.784673297949375,59.523367941662585,59.649514406840105,128400
2021-06-08,59.55941390991211,59.712590786491084,59.49634067399917,59.65852997698489,100900
2021-06-09,59.3521728515625,59.72159981964334,59.31613002245054,59.72159981964334,204000
2021-06-10,59.433265686035156,59.6675406444343,59.2620639616896,59.541394176327124,220300
2021-06-11,59.50535202026367,59.694571724567766,59.379205550727605,59.694571724567766,124600
2021-06-14,59.748634338378906,59.748634338378906,59.50535381819928,59.56842705487305,83400
2021-06-15,59.81170654296875,59.89280463127404,59.64051168893241,59.78467613835602,94100
2021-06-16,59.532386779785156,60.000929861701415,59.28009382225583,59.856765403599304,87400
2021-06-17,58.84758377075195,59.36118208715638,58.604303252230764,59.244048041122795,111600
2021-06-18,58.06367111206055,58.424085655393604,57.98257302768388,58.162787173817165,125100
2021-06-21,58.81154251098633,59.01878707816383,58.261908223012625,58.38805469887116,87700
2021-06-22,59.19828414916992,59.297914616234856,58.564278367979185,58.75448010233641,93100
2021-06-23,59.08053970336914,59.39754258060772,58.989961529748584,59.20734085426457,110900
2021-06-24,59.125823974609375,59.32508490740243,58.99902281922193,59.089594085906576,107800
2021-06-25,59.34320068359375,59.4156604662338,59.10771675523141,59.4156604662338,77800
2021-06-28,58.835994720458984,59.397547658246665,58.68202286837278,59.397547658246665,136100
2021-06-29,58.68202209472656,58.96279510484625,58.6367330046418,58.85411234487474,90200
2021-06-30,58.60956573486328,58.85411577936004,58.48276456740028,58.48276456740028,224000
2021-07-01,59.18016815185547,59.189227351995854,58.80882386784014,58.989966409777615,84200
2021-07-02,59.15300369262695,59.24358188328203,58.85411915796079,59.24358188328203,104000
2021-07-06,58.75448226928711,59.05336677136046,58.28350060576514,59.0171437912234,1800000
2021-07-07,58.68202209472656,59.107714665001545,58.49182035463146,58.8903353247686,81200
2021-07-08,57.75819396972656,57.93028080454958,57.450246743414176,57.74913476758819,438500
2021-07-09,58.55522155761719,58.700134209169214,58.06612840210717,58.165758873237635,228800
2021-07-12,58.53710174560547,58.7091919934342,58.37407069770058,58.37407069770058,698300
2021-07-13,58.36502456665039,58.564285525131986,58.30162398078312,58.383136058264355,1060800
2021-07-14,58.048011779785156,58.78165499059359,57.98461119713704,58.64579462487757,99200
2021-07-15,57.86687088012695,58.057072633487635,57.61326854231271,57.78535534939056,142700
2021-07-16,57.250980377197266,57.96650525566438,57.20569473598087,57.91216041316093,106200
2021-07-19,56.00107955932617,56.136936481675164,55.49387139936699,56.136936481675164,157500
2021-07-20,56.834346771240234,56.90680656101707,55.73841836391271,55.89239023457907,153900
2021-07-21,57.857810974121094,57.857810974121094,57.08794136028713,57.08794136028713,117400
2021-07-22,57.803466796875,57.984609338593486,57.56797941959746,57.984609338593486,56100
2021-07-23,58.102359771728516,58.13858966307514,57.87592813342104,58.01178849843457,107800
2021-07-26,58.102359771728516,58.23822013674205,57.97555860708795,58.01178849843457,127200
2021-07-27,57.88497543334961,58.002720835510864,57.66759957205744,57.83063060425854,78100
2021-07-28,58.24726867675781,58.346899144010074,57.78534968458285,57.91215084105941,141700
2021-07-29,58.90845489501953,59.08959743866691,58.627681879322566,58.627681879322566,117700
2021-07-30,58.73636245727539,58.97185328337607,58.45558945201928,58.66390267845289,73100
2021-08-02,58.69108581542969,59.22546118683623,58.55522544485575,59.01714794074895,169600
2021-08-03,58.68202209472656,58.7635341647052,58.24727032440563,58.60956231464892,110300
2021-08-04,58.54616165161133,58.85411226143225,58.518990961656975,58.672962811494955,89600
2021-08-05,58.93562316894531,59.12582490501952,58.75448063272553,58.75448063272553,74900
2021-08-06,59.00809097290039,59.07149156021461,58.836000702985054,58.85411910515812,218800
2021-08-09,58.82693862915039,58.9718581988749,58.64579607714017,58.9718581988749,59300
2021-08-10,59.27980422973633,59.30698183272798,58.87223001675553,58.87223001675553,115400
2021-08-11,59.470008850097656,59.57869161408031,59.32508928459383,59.55152092308465,80100
2021-08-12,59.37944030761719,59.41567020487554,59.09866724154785,59.39755871131953,79800
2021-08-13,59.361324310302734,59.50623697819526,59.25263462677398,59.50623697819526,113300
2021-08-16,59.017147064208984,59.02619935467277,58.79976771046106,58.98091717191767,67200
2021-08-17,58.446533203125,58.64579414987522,58.06612971031741,58.49182229471194,100200
2021-08-18,58.0842399597168,58.509932535015096,58.06612846955615,58.36501988329474,86200
2021-08-19,57.10606002807617,57.37777731034834,56.85245769196517,57.32343592693753,81700
2021-08-20,57.4774055480957,57.4774055480957,56.81622558679142,56.94302674990833,135600
2021-08-23,58.5280647277832,58.58240612121606,57.984623152868,57.984623152868,68700
2021-08-24,59.04431915283203,59.13489043063048,58.62768574684272,58.62768574684272,186600
2021-08-25,59.17112350463867,59.18017579580325,58.84506135891971,59.026203924254276,71400
2021-08-26,58.446533203125,58.99902695178872,58.3831326209904,58.9899677514423,87100
2021-08-27,59.125823974609375,59.13488317432125,58.43746990954556,58.43746990954556,158100
2021-08-30,58.96280288696289,59.17112305464471,58.89034309732175,59.02620347536242,192600
2021-08-31,58.82693862915039,59.12583005909813,58.71825586200242,58.93562830644377,150500
2021-09-01,59.089599609375,59.2798013602355,58.95373924157597,59.10771801049239,107400
2021-09-02,59.83229064941406,59.83229064941406,59.33414521824751,59.44282797624648,135300
2021-09-03,59.9228630065918,60.04966415203542,59.714542890423466,59.85040323486854,77500
2021-09-07,59.352264404296875,59.89569899519543,59.27980461613821,59.89569899519543,144300
2021-09-08,59.04431915283203,59.47001175964484,58.87222888791309,59.07148984515701,162000
2021-09-09,58.980926513671875,59.25264038367437,58.89034831352456,58.94469661564225,77700
2021-09-10,58.70013427734375,59.470007356999695,58.69108198733595,59.470007356999695,187700
2021-09-13,58.89939880371094,59.18923103493216,58.66390795642323,59.18923103493216,90500
2021-09-14,58.41937255859375,59.243587178228665,58.33786047189388,59.243587178228665,126500
2021-09-15,59.11677169799805,59.162060791716485,58.41936526169456,58.5280549405315,70600
2021-09-16,58.57333755493164,58.826939897270975,58.38313579817715,58.79071691420441,158400
2021-09-17,57.91215133666992,58.54616057955095,57.7853501791082,58.54616057955095,66400
2021-09-20,56.779991149902344,56.92490724687247,56.11881124153412,56.770935405435836,148700
2021-09-21,57.00408172607422,57.332002565961744,56.749027550865904,57.040515058413824,109700
2021-09-22,57.650821685791016,58.01517934716687,57.22269787199894,57.22269787199894,100400
2021-09-23,58.388648986816406,58.570833032953345,58.160924141353306,58.22468682009855,105200
2021-09-24,58.22468566894531,58.27023341698172,57.951416554753436,57.951416554753436,90400
2021-09-27,58.57992935180664,58.70745469259723,58.16091652497902,58.16091652497902,94200
2021-09-28,57.58705520629883,58.11537499659615,57.34111197683443,58.11537499659615,123700
2021-09-29,57.240909576416016,57.70546666960698,57.222691174258834,57.550615463478294,80200
2021-09-30,57.34110641479492,57.86031869058823,57.22268854361959,57.56883121908338,110800
2021-10-01,57.77833938598633,57.94230152806406,57.040509746636566,57.304671361629,123200
2021-10-04,57.823890686035156,58.14270754543084,57.559729038914384,57.714583736290635,123100
2021-10-05,58.18824768066406,58.44330184500552,57.85121244114232,58.05161139709525,84700
2021-10-06,58.1427116394043,58.19736338072208,57.41398932364889,57.68726192945993,97800
2021-10-07,59.008060455322266,59.144696751621204,58.44330729004903,58.44330729004903,75900
2021-10-08,59.48173141479492,59.61836076008715,59.19934788543281,59.21756976454554,62300
2021-10-11,59.39064025878906,60.00094816067582,59.36331438773361,59.37242532795581,67400
2021-10-12,59.45439529418945,59.63657932714549,59.28132914989404,59.3815286306173,40900
2021-10-13,60.019161224365234,60.06470897444814,59.41797123101433,59.60925927206284,77500
2021-10-14,60.948280334472656,61.05758381139435,60.65678586371965,60.76609629025202,60200
2021-10-15,61.35817337036133,61.41282510089335,61.11222668374787,61.303521639829306,74900
2021-10-18,61.50392532348633,61.567688004428014,61.030260686435376,61.04847561687114,73300
2021-10-19,61.90471649169922,61.97759010466236,61.686102602420036,61.85006475678198,62300
2021-10-20,62.40571975708008,62.533245116941984,62.0140327376154,62.123336217719384,268900
2021-10-21,62.24176025390625,62.505921924826374,62.15067170004684,62.43304830189437,95800
2021-10-22,62.26908493041992,62.53324659627189,61.96848645380103,62.30552174118686,65900
2021-10-25,62.40571975708008,62.48769736715806,62.21443171728722,62.46948243701103,83400
2021-10-26,62.014034271240234,62.54235760351136,61.98670840053846,62.54235760351136,126600
2021-10-27,61.540348052978516,62.03223445752816,61.485696324565026,61.877383260617,131200
2021-10-28,62.40571975708008,62.40571975708008,61.722545207986634,61.78630788791759,154200
2021-10-29,61.9138298034668,62.06868102474021,61.78630445069922,62.04135515623437,302000
2021-11-01,62.56056594848633,62.56056594848633,61.91382826138458,61.91382826138458,100100
2021-11-02,62.15066909790039,62.3419571378796,62.059573598243816,62.3419571378796,104400
2021-11-03,62.44214630126953,62.50590897071767,61.895601192160065,61.90471213054116,84000
2021-11-04,62.423927307128906,62.57877851870945,62.077788078370624,62.55145265191407,280100
2021-11-05,62.71542739868164,62.79741196514444,62.60612390954652,62.64255377285058,92400
2021-11-08,62.915809631347656,63.016009102764905,62.86115790134175,63.016009102764905,68900
2021-11-09,62.997802734375,63.08889127996267,62.56967892554136,62.8702704310196,168400
2021-11-10,62.515018463134766,63.28017751348462,62.3237304379499,63.12532629542215,114700
2021-11-11,62.31462860107422,62.51502062275459,62.287295782580415,62.433043016104975,73700
2021-11-12,63.13442611694336,63.15264799410676,62.3874889942717,62.3874889942717,57300
2021-11-15,63.070674896240234,63.298399754855666,62.961371411855964,63.14354851890385,261400
2021-11-16,62.93402099609375,63.289278069853545,62.91580607032594,62.961353809159284,151800
2021-11-17,62.55144500732422,62.943131932612346,62.46946741695679,62.82471754110076,155400
2021-11-18,62.68809127807617,62.697202217218454,62.214426686832475,62.49680325375024,71900
2021-11-19,62.15066909790039,62.50591930780618,62.059573598243816,62.387497938096985,83900
2021-11-22,61.59502410888672,62.21443602089629,61.53126142454506,62.21443602089629,108400
2021-11-23,61.90471649169922,61.93204235915783,61.37639322213181,61.37639322213181,120500
2021-11-24,62.1779899597168,62.241752634573984,61.39461598312256,61.51303039368296,167700
2021-11-26,60.984703063964844,60.984703063964844,60.347076357764486,60.84807373378611,121300
2021-11-29,60.59302520751953,61.39462112961668,60.15579738602192,61.39462112961668,120200
2021-11-30,59.217559814453125,60.47459822720095,59.09003448053419,60.15578489240362,188600
2021-12-01,58.39775848388672,60.283319879756455,58.379536604917796,60.283319879756455,184300
2021-12-02,59.381526947021484,59.60014083076029,58.607256990728516,58.634589807104675,217300
2021-12-03,58.834983825683594,59.79143089287206,58.5434963208583,59.79143089287206,143000
2021-12-06,59.91896057128906,59.982723250401406,59.0900457428286,59.3177705896028,152000
2021-12-07,61.3126335144043,61.42194393913728,60.793421158741126,60.87540571469351,76000
2021-12-08,61.09400939941406,61.248860596352856,60.93004726453492,61.248860596352856,371100
2021-12-09,60.337974548339844,60.729661569870764,60.3106486781697,60.59302526940911,77300
2021-12-10,60.2833137512207,60.738763384593604,60.11024066666384,60.738763384593604,82500
2021-12-13,59.42707061767578,59.99183070674294,59.26310845953438,59.99183070674294,189400
2021-12-14,59.07181930541992,59.51815802476756,58.94429395703488,59.172018786238205,113000
2021-12-15,59.52726745605469,59.60014106746039,58.49795375598695,59.05360288113779,191800
2021-12-16,59.736785888671875,60.328871904143,59.48173516191166,59.84608937179135,224100
2021-12-17,58.96250915527344,59.700335294428385,58.93517634119296,59.35419609511324,225200
2021-12-20,58.29755783081055,58.48884585848964,57.78745294886107,58.37043144600557,293700
2021-12-21,59.49480438232422,59.51317807139818,58.74135694700171,58.74135694700171,261700
2021-12-22,60.32176208496094,60.34013577448894,59.42129707406359,59.54075059163598,244200
2021-12-23,60.92820358276367,60.97414833060606,60.41365605581343,60.41365605581343,163400
2021-12-27,61.52544403076172,61.53463438143749,60.88225968712923,61.17628781710174,126400
2021-12-28,61.47031021118164,61.72758392462802,61.36004704391194,61.608137417723036,138900
2021-12-29,61.360042572021484,61.58056188030662,61.11195922647351,61.58056188030662,140000
2021-12-30,61.46110534667969,61.69081496660604,61.3600325530976,61.3600325530976,113300
2021-12-31,61.7459602355957,61.81946901689643,61.46112247078443,61.58975933296909,80400
2022-01-03,61.96649169921875,62.0124294336897,61.58976442156446,61.76434603903194,220600
2022-01-04,61.43354797363281,62.352386552945084,61.341665517737994,62.297258481444594,168800
2022-01-05,60.64335632324219,61.672458226938915,60.514719461553,61.571385405585524,347200
2022-01-06,61.020084381103516,61.203849325912046,60.303384271910375,60.45959218619924,213400
2022-01-07,61.52544403076172,61.53463438143749,60.873069336453455,61.04765094837524,176700
2022-01-10,61.34166717529297,61.34166717529297,60.413638222259706,60.97413033160019,177300
2022-01-11,62.352394104003906,62.37076779333517,61.130336963080175,61.19465539101391,304500
2022-01-12,63.15177536010742,63.16095869809244,62.692356094316445,62.83936661407509,175400
2022-01-13,62.729103088378906,63.51012144365955,62.59128291761797,63.243657429885694,170000
2022-01-14,62.75668716430664,62.802624894038836,62.0951221665519,62.27888710584685,115500
2022-01-18,62.69237518310547,62.94045857768994,62.24213911821009,62.839385747626395,168100
2022-01-19,62.444278717041016,63.00477089837569,62.324832206825626,62.940452468231534,143400
2022-01-20,61.98486328125,63.13341175668863,61.93892554834259,62.719937109604146,181300
2022-01-21,60.266632080078125,61.810281507421635,60.147185562612236,61.801098166974406,238800
2022-01-24,59.990970611572266,60.04609868208677,57.785756658626994,59.17320485142477,430900
2022-01-25,60.156375885009766,60.707677749477234,58.57597206606844,59.27429149982512,381400
2022-01-26,60.00935363769531,61.277355538325374,59.614252713760045,60.62498089837328,516800
2022-01-27,59.540748596191406,60.76279869906237,59.338602967243254,60.46877060518762,409200
2022-01-28,59.972591400146484,59.972591400146484,59.00781509133528,59.26508877368494,391000
2022-01-31,61.22221374511719,61.277348828356985,59.816391800691456,59.88071022265269,361400
2022-02-01,61.96649169921875,62.0216197846574,61.13034501575218,61.249798547781005,313500
2022-02-02,62.278892517089844,62.43509343008073,61.874601203293494,62.131881954917155,204000
2022-02-03,61.35086441040039,61.77353643300368,61.258981931210734,61.54382672993763,144700
2022-02-04,61.47031021118164,61.819466392261305,61.06601894137567,61.332483004640245,177200
2022-02-07,61.80108642578125,62.04916976421204,61.51624169181143,61.543812738465704,111900
2022-02-08,62.07673263549805,62.186995789498866,61.598939655192,61.598939655192,199100
2022-02-09,62.91289138793945,63.04152825427949,62.53616412924115,62.582108871584076,256900
2022-02-10,62.49940490722656,63.50094272939555,62.297266283016675,62.297266283016675,307800
2022-02-11,62.260501861572266,62.98638515438779,61.948093110528546,62.50858518459899,201400
2022-02-14,61.7459602355957,62.1043067817077,61.45193212057604,61.966486579497875,203800
2022-02-15,62.17780303955078,62.223747771155644,61.727574112586744,61.79189253072447,112600
2022-02-16,62.04917526245117,62.269694583950326,61.837846290651136,62.122684039678504,259900
2022-02-17,61.268157958984375,61.94809655825315,61.21302988639512,61.773521991659784,116400
2022-02-18,60.51470947265625,61.36003928427412,60.496328775344274,61.13951998780469,128100
2022-02-22,60.2574348449707,60.78117254722034,59.660188374992224,60.39526203191681,195100
2022-02-23,59.78883743286133,60.781184969467475,59.715328650109015,60.70767618671516,220400
2022-02-24,59.651004791259766,59.67856882973852,58.05222746784715,58.3554424063876,228800
2022-02-25,61.194664001464844,61.194664001464844,59.75208733467254,59.770468036772954,850100
2022-02-28,61.20383071899414,61.33246754328916,60.48713783787008,60.67090272681122,193600
2022-03-01,60.42283248901367,61.52543608140342,60.25744124913694,61.14871587457362,161500
2022-03-02,61.83784484863281,61.92972731293292,60.88225179750982,60.88225179750982,259700
2022-03-03,61.626495361328125,62.141042656751715,61.461104157773235,61.92052338873891,110700
2022-03-04,61.85622787475586,61.8929822680606,60.82712589277447,60.82712589277447,3119400
2022-03-07,61.194664001464844,62.22376600338812,61.13034556448113,61.95730190440306,873300
2022-03-08,60.551475524902344,61.3416774172142,60.395274618562034,61.1854695006905,375100
2022-03-09,61.70921325683594,61.76434133807873,60.84550259638802,61.05683158127425,359700
2022-03-10,62.13187026977539,62.14105360868279,61.23140533390225,61.23140533390225,222000
2022-03-11,61.80108642578125,62.58209783661265,61.74595134265491,62.260505727468214,266400
2022-03-14,60.89142990112305,61.76433076237524,60.65253691652028,61.70001234187725,204800
2022-03-15,61.05683135986328,61.111966451089415,60.26662948406013,60.468775128128364,102900
2022-03-16,62.24212646484375,62.34319927435994,61.04764045902517,61.74595276635946,129200
2022-03-17,63.53770065307617,63.59282873454726,62.44428030267743,62.517789084761084,145400
2022-03-18,63.767417907714844,63.905245137933974,63.13341685481734,63.13341685481734,112100
2022-03-21,64.35546875,64.47491526728398,63.88685901111382,63.94198709444742,221700
2022-03-22,64.76641845703125,64.92305770021568,64.47156522227294,64.63742060619046,527000
2022-03-23,64.17670440673828,64.84933497383237,64.16748826709383,64.51762424518014,170000
2022-03-24,64.45313262939453,64.63742029388784,64.1674955367494,64.54527997656899,191100
2022-03-25,65.06127166748047,65.06127166748047,64.41628241351755,64.4992065905175,114900
2022-03-28,64.71114349365234,64.74799400132738,64.20436113991445,64.37943268572509,274800
2022-03-29,65.06127166748047,65.263984584399,64.60977918970642,65.06127166748047,145500
2022-03-30,65.20868682861328,65.5219723065681,64.99676482662908,65.31925941433641,368300
2022-03-31,64.62820434570312,65.39298233845325,64.5268478873938,64.91384143919906,90400
2022-04-01,64.6097640991211,64.93225865077909,64.13983944964575,64.7479710285074,89200
2022-04-04,65.1349868774414,65.20869491387448,64.67427825792035,64.90463256768088,109900
2022-04-05,64.71114349365234,65.97348076228884,64.65585367242682,65.42063175902891,396600
2022-04-06,64.10298156738281,64.70190403417831,63.86341117469382,64.65583037140406,281300
2022-04-07,63.90951156616211,64.149082059046,63.292163593977584,63.89107928140195,268000
2022-04-08,64.0937728881836,64.28726964061777,63.762062161195075,63.80813582933145,119500
2022-04-11,63.57778549194336,63.97399516098591,63.4487876489858,63.64228441342213,260100
2022-04-12,63.190792083740234,64.13063451706218,63.190792083740234,64.05691945527276,170900
2022-04-13,63.85422134399414,64.07535952639479,63.27372394914033,63.27372394914033,298500
2022-04-14,63.73441696166992,64.07534380787315,63.66991804804815,63.73441696166992,237100
2022-04-18,63.78049850463867,64.0845678620633,63.61464313057571,63.69756730267958,264300
2022-04-19,64.2780532836914,64.28726239239657,63.53170071718917,63.53170071718917,360400
2022-04-20,64.70191192626953,64.96912373727497,64.49919903310301,64.92305006888083,147700
2022-04-21,63.34743118286133,65.21790693519299,63.26450701091608,65.07048384178303,418200
2022-04-22,61.357177734375,62.66559570920831,61.27425354751398,62.60109677614203,212700
2022-04-25,60.74903106689453,60.970169207568546,59.64333333366973,60.42653648052519,297500
2022-04-26,59.40377426147461,60.29755016432816,59.40377426147461,60.29755016432816,334600
2022-04-27,59.634117126464844,60.03954290878633,59.15497628738405,59.43140423530411,277500
2022-04-28,60.8596076965332,61.05310446121347,59.689403938414884,59.77233514033797,178900
2022-04-29,59.59727096557617,61.23739262710408,59.52355589475656,60.970180767775055,197900
2022-05-02,59.38532257080078,59.45903761763395,58.592906906905576,59.18261673679025,289900
2022-05-03,60.168540954589844,60.50025168131748,59.422188304525285,59.422188304525285,216600
2022-05-04,61.3203125,61.34795388898194,59.82761422628227,60.43574587344927,179700
2022-05-05,59.56961441040039,60.997806637296264,59.05361607584611,60.997806637296264,349600
2022-05-06,59.182621002197266,59.459041902963165,58.473125927537446,59.19183011132479,258700
2022-05-09,56.79615020751953,58.33491861194862,56.740867430366436,58.33491861194862,223000
2022-05-10,56.44601058959961,57.80971100499371,56.0129469382223,57.57935672758525,1240800
2022-05-11,56.57501220703125,57.772853752276696,56.3446579285253,56.84222049875336,463800
2022-05-12,56.0313835144043,56.38151953413532,55.20210659414066,56.12352383224344,315700
2022-05-13,57.487213134765625,57.8649940106108,56.5657960214918,56.5657960214918,310300
2022-05-16,58.159847259521484,58.473129218921784,57.431930410705874,57.431930410705874,274000
2022-05-17,59.118125915527344,59.12733502525094,58.509987240742106,58.7771990496761,246800
2022-05-18,57.62542724609375,58.9246252383323,57.413501731323194,58.82326879324043,1303200
2022-05-19,58.113773345947266,58.648196924720686,57.450351941932574,57.57935328210097,354100
2022-05-20,58.076927185058594,58.76799011116325,57.24765378268969,58.66663365294612,283700
2022-05-23,59.09048080444336,59.27476845705219,58.32570637821835,58.500777890732955,145100
2022-05-24,58.528419494628906,58.666629962198265,57.86499800252773,58.43627566798842,175600
2022-05-25,58.777198791503906,58.970695542670725,58.17827625892771,58.17827625892771,194400
2022-05-26,59.37612533569336,59.62490488118615,58.87855921485258,58.91541323071191,163100
2022-05-27,60.30674743652344,60.36203724379038,59.707831934944984,59.846038878475575,176600
2022-05-31,60.62924575805664,61.191310730735715,60.4818156531585,60.67531239344656,319300
2022-06-01,60.54632568359375,61.200531077026675,60.18697352424123,60.933319235226364,257300
2022-06-02,61.725738525390625,61.85473637573729,60.638465908286186,60.638465908286186,159900
2022-06-03,61.00702667236328,61.55987553839909,60.90567022677366,61.486167511487785,238500
2022-06-06,61.11760330200195,61.66123606445351,61.09917102166331,61.66123606445351,315000
2022-06-07,61.615169525146484,61.68887755705727,60.601605000502055,60.601605000502055,216100
2022-06-08,61.0531005859375,61.61516559379408,60.8503876939427,61.30188011620536,353500
2022-06-09,59.7907600402832,60.905673980630816,59.7907600402832,60.62925304550337,238600
2022-06-10,58.537628173828125,58.93383781435491,58.25199111781626,58.76798245250987,270400
2022-06-13,56.61186981201172,57.2384337704947,56.289375207613524,56.98965071213285,346200
2022-06-14,55.86552810668945,56.81458673675644,55.46931841327885,56.72244641895632,232700
2022-06-15,56.25252151489258,56.750087665562134,55.165248895989976,56.35387797316909,327400
2022-06-16,54.418907165527344,55.35875323611919,54.23462300199262,55.14682416335101,378000
2022-06-17,53.829185485839844,54.52024831329198,53.28555276924104,54.19775373311857,214600
2022-06-21,55.265079498291016,55.636108444719575,54.94042518943451,54.94042518943451,241800
2022-06-22,54.49519729614258,55.005364392931384,54.012856401846136,54.35605920682354,218600
2022-06-23,53.447025299072266,54.71780927709573,53.261509054108515,54.71780927709573,250000
2022-06-24,54.829124450683594,54.85695065245069,53.91082086965579,54.00358077292696,330700
2022-06-27,55.459869384765625,55.56190349396327,54.73635640064959,54.95897659693791,174100
2022-06-28,55.39494323730469,56.3317951888701,55.21870120378979,56.025696377569254,312700
2022-06-29,55.01464080810547,55.67322019947161,54.87550272218709,55.67322019947161,293800
2022-06-30,54.48591232299805,54.59722064943148,53.74384737763415,54.39315243561361,502700
2022-07-01,54.95897674560547,55.12594100866636,53.94791694748253,54.34677562719154,180000
2022-07-05,53.77167892456055,53.975743606825176,52.742067139688366,53.62326663817353,312800
2022-07-06,53.474853515625,53.92009036782408,52.816270687804305,53.89226063189241,196000
2022-07-07,54.57867431640625,54.67143067495552,54.04067752922132,54.04995528813321,121300
2022-07-08,54.66215515136719,54.85694562273397,54.179814313867425,54.58794723555422,135300
2022-07-11,53.86444091796875,54.17981750187466,53.72530283684647,53.99430123985441,250500
2022-07-12,53.4192008972168,53.8737155357415,53.15948026859021,53.493405274640885,73000
2022-07-13,53.317161560058594,53.60471189818015,52.621478340008096,52.99251080607283,250400
2022-07-14,51.9443473815918,52.25044969853583,51.2764903543887,51.98145133608705,266800
2022-07-15,52.47307205200195,52.67714028547836,52.10203954357726,52.6585883062143,215400
2022-07-18,53.19658279418945,53.80878397049557,53.001792315007584,53.159482373222666,213500
2022-07-19,54.62504577636719,54.643597753480655,53.73457210548773,53.74384632483054,184900
2022-07-20,54.81056213378906,54.93114821608707,54.27256541155785,54.49518559899818,415000
2022-07-21,54.940425872802734,54.940425872802734,54.170538234027035,54.43025885360032,183700
2022-07-22,54.569400787353516,55.339288480666625,54.33750634961381,55.01463768320236,172800
2022-07-25,55.32073211669922,55.330009874993365,54.74563494744287,54.958977388643966,161800
2022-07-26,54.68070983886719,55.20942888072546,54.52301977916772,55.05173882102599,267400
2022-07-27,55.83090591430664,56.00714795902624,54.996088026243484,54.996088026243484,168300
2022-07-28,56.35034942626953,56.43383156695669,55.4042196779578,56.05352482347703,152900
2022-07-29,57.0089225769043,57.16661262031089,56.32251708469579,56.32251708469579,109200
2022-08-01,56.58224105834961,56.84196168828763,56.406002564952836,56.62861923677737,362300
2022-08-02,56.220481872558594,56.86050917654046,56.081343809836135,56.600788567114996,101500
2022-08-03,56.53586196899414,56.69354848079347,56.25758936448301,56.47093181255582,162900
2022-08-04,56.545135498046875,56.73992596498106,56.489483100881735,56.55441325652646,129000
2022-08-05,56.3132438659668,56.37817402483065,55.68249071835079,55.68249071835079,97700
2022-08-08,56.67499542236328,57.092406090392274,56.63789500398254,56.87906364638369,393100
2022-08-09,56.387451171875,56.80486185891899,56.220486897057405,56.767757900419916,94200
2022-08-10,57.73243713378906,57.862297444580854,56.990372149102114,57.2315443306538,510000
2022-08-11,58.075645446777344,58.59508673965244,58.0199895060714,58.21477999089956,97400
2022-08-12,58.6600227355957,58.678571178128564,58.10347392203869,58.15912986492296,138600
2022-08-15,58.06636428833008,58.19622814237525,57.43561115096641,57.43561115096641,100800
2022-08-16,58.68783950805664,58.771321639755136,57.973604278731315,57.973604278731315,69400
2022-08-17,58.224056243896484,58.53015506378891,57.91795388557572,58.05709196452667,106700
